customer_id,annual_income,monthly_income,employment_type,employment_duration_years,loan_amount,loan_term_months,interest_rate,loan_purpose,residential_status,existing_debt,existing_emi,credit_history_years,credit_utilization,total_credit_accounts,previous_delinquencies,default
CUST102302,1374700.0,114558.0,Self-Employed,0.3,4522000.0,300.0,16.9,Home Loan,Owned,365800.0,17133.0,12.5,4.5,2,1,1
CUST102303,930900.0,77575.0,Self-Employed,4.2,438000.0,12.0,7.57,Personal Loan,Living with Family,327600.0,17813.0,1.4,25.4,3,0,0
CUST102304,487400.0,40617.0,Self-Employed,1.0,1515000.0,240.0,17.53,Home Loan,Rented,73300.0,14101.0,1.8,68.4,4,0,1
CUST102305,155100.0,12925.0,Salaried,16.6,79000.0,24.0,14.67,Vehicle Loan,Rented,72800.0,2020.0,0.2,5.3,3,0,0
CUST102306,90000.0,7500.0,Self-Employed,8.6,48000.0,12.0,12.23,Personal Loan,Living with Family,60200.0,939.0,8.5,62.1,2,0,0
CUST102307,335400.0,27950.0,Self-Employed,16.1,287000.0,36.0,8.3,Vehicle Loan,Living with Family,184300.0,1498.0,1.8,50.3,4,1,0
CUST102308,225200.0,18767.0,Self-Employed,6.1,137000.0,36.0,11.17,Personal Loan,Rented,49400.0,4511.0,2.7,29.2,5,1,0
CUST102309,406100.0,33842.0,Government Employee,1.0,280000.0,60.0,16.28,Personal Loan,Living with Family,122500.0,3029.0,6.7,54.5,7,0,0
CUST102310,284700.0,23725.0,Other,0.4,102000.0,12.0,13.08,Personal Loan,Company Provided,103900.0,6960.0,14.3,42.6,4,0,0
CUST102311,423400.0,35283.0,Salaried,4.3,894000.0,240.0,12.42,Home Loan,Rented,521200.0,5245.0,6.2,0.0,5,0,0
CUST102312,576200.0,48017.0,Salaried,0.3,1656000.0,300.0,9.89,Home Loan,Owned,640900.0,17174.0,0.1,29.1,4,1,1
CUST102313,128200.0,10683.0,Salaried,22.8,537000.0,180.0,15.35,Home Loan,Living with Family,57900.0,2471.0,7.0,29.7,1,0,1
CUST102314,272600.0,22717.0,Salaried,2.3,735000.0,60.0,12.52,Business Loan,Living with Family,102400.0,8974.0,16.4,69.8,2,0,1
CUST102315,408500.0,34042.0,Salaried,6.6,138000.0,48.0,12.24,Vehicle Loan,Rented,57500.0,8456.0,5.7,29.2,4,1,0
CUST102316,399200.0,33267.0,Salaried,3.2,651000.0,12.0,12.7,Business Loan,Living with Family,226700.0,7108.0,3.4,33.4,6,0,1
CUST102317,1910000.0,159167.0,Professional,4.5,441000.0,24.0,10.94,Personal Loan,Rented,542700.0,20239.0,0.0,12.5,3,0,0
CUST102318,592900.0,49408.0,Self-Employed,4.8,1971000.0,240.0,10.39,Home Loan,Rented,342100.0,6215.0,1.3,36.6,2,2,1
CUST102319,227300.0,18942.0,Government Employee,13.8,74000.0,48.0,8.14,Personal Loan,Living with Family,70400.0,4137.0,0.0,11.8,3,0,0
CUST102320,558700.0,46558.0,Salaried,8.3,388000.0,24.0,11.02,Vehicle Loan,Living with Family,309000.0,4754.0,2.6,61.9,6,0,0
CUST102321,591900.0,49325.0,Salaried,0.8,1014000.0,84.0,7.24,Education Loan,Owned,136700.0,14377.0,0.1,28.7,2,0,0
CUST102322,417500.0,34792.0,Salaried,11.0,134000.0,48.0,14.55,Medical Expenses,Owned,137600.0,9376.0,1.1,11.8,4,0,0
CUST102323,134500.0,11208.0,Salaried,0.5,66000.0,36.0,10.86,Vehicle Loan,Rented,65900.0,3644.0,4.0,65.0,6,0,0
CUST102324,907100.0,75592.0,Salaried,1.2,2527000.0,120.0,11.74,Home Loan,Rented,710500.0,9805.0,8.2,9.3,6,0,1
CUST102325,136000.0,11333.0,Other,2.9,44000.0,48.0,12.88,Personal Loan,Living with Family,72100.0,2132.0,9.7,43.6,2,0,0
CUST102326,621800.0,51817.0,Salaried,0.1,30000.0,48.0,10.43,Consumer Durable,Owned,331600.0,10216.0,4.2,5.3,3,0,0
CUST102327,502000.0,41833.0,Salaried,0.7,186000.0,24.0,9.24,Personal Loan,Living with Family,351400.0,6604.0,4.2,44.4,2,0,0
CUST102328,740300.0,61692.0,Self-Employed,0.1,15000.0,60.0,13.71,Personal Loan,Rented,104800.0,16594.0,3.7,61.5,1,1,0
CUST102329,1182700.0,98558.0,Self-Employed,2.1,376000.0,60.0,19.04,Personal Loan,Living with Family,201700.0,35430.0,0.0,23.7,6,1,0
CUST102330,724700.0,60392.0,Self-Employed,1.1,198000.0,12.0,15.91,Other,Rented,296700.0,5898.0,7.7,12.0,0,0,0
CUST102331,304700.0,25392.0,Salaried,4.1,64000.0,36.0,17.1,Debt Consolidation,Living with Family,171600.0,4909.0,5.4,12.7,5,0,0
CUST102332,1508300.0,125692.0,Professional,8.5,4587000.0,300.0,8.85,Home Loan,Rented,901900.0,20829.0,0.4,36.8,4,0,0
CUST102333,285900.0,23825.0,Salaried,2.2,148000.0,24.0,12.39,Personal Loan,Rented,125700.0,670.0,1.3,80.4,1,0,0
CUST102334,565400.0,47117.0,Self-Employed,3.5,242000.0,12.0,12.37,Medical Expenses,Rented,224000.0,15751.0,1.9,61.5,3,0,1
CUST102335,90000.0,7500.0,Business Owner,0.2,257000.0,120.0,17.57,Home Loan,Rented,19100.0,4355.0,0.3,63.8,3,1,1
CUST102336,343300.0,28608.0,Government Employee,3.1,147000.0,24.0,15.93,Personal Loan,Rented,58600.0,2942.0,0.2,14.5,2,0,0
CUST102337,463400.0,38617.0,Salaried,0.9,789000.0,180.0,12.47,Home Loan,Company Provided,118400.0,10545.0,7.9,62.1,2,1,1
CUST102338,647200.0,53933.0,Self-Employed,2.9,2035000.0,300.0,7.0,Home Loan,Living with Family,73400.0,26761.0,2.3,59.7,3,0,0
CUST102339,90000.0,7500.0,Salaried,4.2,340000.0,360.0,9.29,Home Loan,Owned,5700.0,1993.0,10.7,44.7,4,1,1
CUST102340,579300.0,48275.0,Salaried,25.7,875000.0,60.0,15.03,Education Loan,Living with Family,313400.0,11982.0,1.9,24.1,1,0,0
CUST102341,236900.0,19742.0,Salaried,16.2,586000.0,60.0,11.97,Business Loan,Owned,188100.0,6663.0,1.8,59.4,3,0,1
CUST102342,1603800.0,133650.0,Professional,3.3,1046000.0,48.0,12.65,Vehicle Loan,Rented,309100.0,22447.0,1.1,23.1,2,0,0
CUST102343,358500.0,29875.0,Salaried,6.6,76000.0,60.0,14.96,Personal Loan,Owned,111900.0,3926.0,1.6,52.5,4,0,0
CUST102344,282000.0,23500.0,Professional,0.9,156000.0,24.0,16.62,Personal Loan,Owned,130000.0,9517.0,1.6,29.6,4,1,0
CUST102345,469700.0,39142.0,Salaried,3.8,195000.0,48.0,10.51,Debt Consolidation,Rented,34600.0,4397.0,1.2,16.3,3,1,0
CUST102346,366800.0,30567.0,Government Employee,4.4,153000.0,60.0,14.89,Personal Loan,Rented,19800.0,7254.0,2.3,29.1,3,1,0
CUST102347,1597900.0,133158.0,Professional,2.9,5358000.0,360.0,18.16,Home Loan,Rented,827300.0,47633.0,8.6,81.3,4,0,1
CUST102348,450100.0,37508.0,Salaried,2.0,292000.0,24.0,17.57,Personal Loan,Owned,118000.0,7190.0,1.4,12.4,5,0,0
CUST102349,410600.0,34217.0,Salaried,5.6,106000.0,24.0,11.3,Personal Loan,Owned,121000.0,2022.0,0.3,59.8,1,1,0
CUST102350,603900.0,50325.0,Salaried,0.6,501000.0,24.0,13.94,Vehicle Loan,Owned,364400.0,15547.0,0.8,56.5,4,0,0
CUST102351,349000.0,29083.0,Government Employee,4.6,118000.0,48.0,15.4,Personal Loan,Rented,2200.0,4068.0,2.0,33.9,4,0,0
CUST102352,114800.0,9567.0,Salaried,0.2,129000.0,84.0,13.06,Education Loan,Owned,22200.0,4395.0,3.8,25.9,4,0,1
CUST102353,663300.0,55275.0,Self-Employed,0.1,3611000.0,180.0,12.2,Home Loan,Rented,375400.0,15459.0,7.6,10.5,6,2,1
CUST102354,90000.0,7500.0,Self-Employed,1.1,15000.0,24.0,7.46,Medical Expenses,Rented,20200.0,929.0,0.5,66.3,2,1,0
CUST102355,295000.0,24583.0,Professional,8.4,258000.0,120.0,10.23,Education Loan,Owned,25600.0,7181.0,2.9,11.8,7,0,0
CUST102356,834700.0,69558.0,Self-Employed,2.1,180000.0,60.0,10.77,Personal Loan,Living with Family,369800.0,10807.0,3.0,0.0,1,0,0
CUST102357,710000.0,59167.0,Self-Employed,6.0,225000.0,60.0,8.96,Medical Expenses,Rented,165900.0,18670.0,2.5,44.8,4,0,0
CUST102358,99200.0,8267.0,Other,4.4,15000.0,36.0,13.35,Consumer Durable,Living with Family,13300.0,710.0,15.0,8.3,0,0,0
CUST102359,289000.0,24083.0,Salaried,9.3,81000.0,48.0,15.77,Personal Loan,Rented,15500.0,427.0,1.2,35.6,2,0,0
CUST102360,402900.0,33575.0,Professional,0.4,375000.0,60.0,11.66,Business Loan,Rented,183400.0,19237.0,0.7,8.4,3,2,1
CUST102361,911800.0,75983.0,Salaried,12.9,895000.0,120.0,7.0,Education Loan,Rented,87400.0,10509.0,0.3,25.2,3,0,0
CUST102362,862400.0,71867.0,Self-Employed,2.9,219000.0,24.0,12.62,Business Loan,Company Provided,396700.0,25039.0,4.7,39.5,5,0,0
CUST102363,465800.0,38817.0,Government Employee,2.8,186000.0,60.0,13.88,Personal Loan,Rented,110300.0,7595.0,2.9,44.0,3,0,0
CUST102364,1045700.0,87142.0,Business Owner,4.5,238000.0,48.0,13.66,Personal Loan,Rented,643600.0,16523.0,0.1,67.5,6,0,0
CUST102365,90000.0,7500.0,Business Owner,9.4,394000.0,120.0,10.69,Home Loan,Rented,56000.0,1177.0,3.0,38.0,4,0,1
CUST102366,275100.0,22925.0,Salaried,14.1,42000.0,12.0,9.14,Personal Loan,Company Provided,31200.0,8393.0,2.4,40.4,4,1,0
CUST102367,477300.0,39775.0,Salaried,2.4,1346000.0,240.0,15.84,Home Loan,Owned,197100.0,18630.0,0.7,32.7,3,0,1
CUST102368,567600.0,47300.0,Salaried,2.8,177000.0,60.0,14.13,Debt Consolidation,Rented,71700.0,5064.0,3.1,58.3,1,0,0
CUST102369,461000.0,38417.0,Self-Employed,1.0,1449000.0,300.0,10.82,Home Loan,Rented,193400.0,7153.0,1.4,13.1,3,0,0
CUST102370,599200.0,49933.0,Self-Employed,3.5,3087000.0,300.0,8.2,Home Loan,Living with Family,203600.0,9879.0,0.3,28.4,3,0,1
CUST102371,470400.0,39200.0,Salaried,0.7,224000.0,48.0,13.71,Personal Loan,Living with Family,161800.0,13847.0,25.3,38.0,1,1,0
CUST102372,407500.0,33958.0,Salaried,1.5,1192000.0,360.0,10.13,Home Loan,Living with Family,290800.0,16353.0,2.9,18.1,4,0,0
CUST102373,373000.0,31083.0,Salaried,0.8,66000.0,36.0,14.22,Medical Expenses,Living with Family,135100.0,8867.0,0.5,68.7,0,0,0
CUST102374,339200.0,28267.0,Salaried,2.8,130000.0,36.0,13.51,Medical Expenses,Rented,47700.0,17077.0,0.8,45.0,4,0,0
CUST102375,510300.0,42525.0,Salaried,4.0,1073000.0,180.0,19.65,Home Loan,Owned,199800.0,14062.0,0.9,11.0,1,1,0
CUST102376,632200.0,52683.0,Government Employee,4.3,2230000.0,240.0,12.75,Home Loan,Living with Family,267400.0,13770.0,1.4,47.0,2,0,0
CUST102377,579300.0,48275.0,Self-Employed,6.1,150000.0,24.0,19.4,Personal Loan,Rented,235100.0,4312.0,11.5,66.8,2,1,0
CUST102378,143600.0,11967.0,Salaried,11.0,15000.0,60.0,13.26,Consumer Durable,Owned,40200.0,954.0,0.1,22.2,3,1,0
CUST102379,100600.0,8383.0,Business Owner,2.1,450000.0,360.0,10.87,Home Loan,Owned,35200.0,3313.0,2.1,68.0,3,2,1
CUST102380,629800.0,52483.0,Government Employee,5.8,1699000.0,180.0,9.62,Home Loan,Rented,420200.0,10059.0,3.6,43.7,2,0,1
CUST102381,832600.0,69383.0,Salaried,2.0,3887000.0,300.0,10.19,Home Loan,Rented,358000.0,3425.0,1.2,42.4,5,2,1
CUST102382,489600.0,40800.0,Salaried,2.0,333000.0,48.0,14.37,Personal Loan,Rented,171800.0,3652.0,1.0,64.4,7,0,0
CUST102383,343000.0,28583.0,Salaried,10.7,1449000.0,300.0,13.41,Home Loan,Rented,130800.0,5413.0,0.8,42.5,0,0,1
CUST102384,508300.0,42358.0,Salaried,2.9,48000.0,12.0,7.12,Consumer Durable,Owned,30700.0,14312.0,1.1,46.6,2,1,0
CUST102385,274700.0,22892.0,Professional,0.1,144000.0,12.0,16.26,Personal Loan,Owned,188600.0,7013.0,0.5,40.0,6,0,0
CUST102386,611800.0,50983.0,Other,1.8,112000.0,48.0,17.73,Personal Loan,Living with Family,343500.0,10851.0,0.2,0.0,5,1,0
CUST102387,498500.0,41542.0,Salaried,5.6,288000.0,12.0,7.08,Personal Loan,Living with Family,215900.0,4480.0,1.3,47.1,4,0,0
CUST102388,531800.0,44317.0,Professional,2.2,126000.0,60.0,16.24,Personal Loan,Living with Family,128600.0,4351.0,1.9,43.5,3,0,0
CUST102389,406600.0,33883.0,Salaried,4.4,94000.0,36.0,18.39,Consumer Durable,Owned,356600.0,3570.0,3.4,29.6,3,0,0
CUST102390,289200.0,24100.0,Self-Employed,0.9,218000.0,60.0,7.25,Business Loan,Company Provided,188800.0,6401.0,5.5,0.0,2,0,0
CUST102391,1621400.0,135117.0,Professional,3.8,1079000.0,12.0,11.5,Debt Consolidation,Living with Family,310700.0,28490.0,0.2,51.7,5,0,0
CUST102392,397400.0,33117.0,Salaried,17.6,44000.0,24.0,10.28,Debt Consolidation,Rented,219600.0,8172.0,3.7,19.1,2,0,0
CUST102393,490400.0,40867.0,Salaried,2.3,400000.0,36.0,16.12,Education Loan,Rented,235000.0,12331.0,8.1,13.2,6,0,0
CUST102394,729500.0,60792.0,Self-Employed,1.3,241000.0,48.0,11.67,Vehicle Loan,Owned,202000.0,15123.0,2.1,11.1,4,0,0
CUST102395,201800.0,16817.0,Other,4.9,48000.0,24.0,11.55,Vehicle Loan,Rented,109900.0,6102.0,0.9,0.0,7,0,0
CUST102396,500400.0,41700.0,Salaried,3.4,1243000.0,24.0,14.35,Business Loan,Living with Family,213100.0,13140.0,1.8,48.2,4,0,1
CUST102397,521400.0,43450.0,Salaried,20.5,154000.0,24.0,17.99,Business Loan,Rented,133000.0,11088.0,17.3,89.8,2,0,0
CUST102398,90000.0,7500.0,Salaried,9.3,37000.0,48.0,12.8,Vehicle Loan,Owned,59800.0,1113.0,2.1,25.2,5,0,0
CUST102399,601100.0,50092.0,Self-Employed,2.4,1490000.0,120.0,11.49,Home Loan,Rented,490900.0,20691.0,1.3,56.1,3,1,0
CUST102400,481700.0,40142.0,Self-Employed,6.3,1168000.0,24.0,12.09,Business Loan,Living with Family,410300.0,14688.0,0.6,35.9,2,1,1
CUST102401,971500.0,80958.0,Professional,4.2,488000.0,48.0,15.11,Personal Loan,Living with Family,707800.0,7821.0,3.2,44.1,4,1,0
CUST102402,919600.0,76633.0,Professional,5.0,844000.0,48.0,8.74,Vehicle Loan,Rented,88900.0,16601.0,1.8,36.5,5,0,1
CUST102403,601800.0,50150.0,Government Employee,2.9,243000.0,48.0,12.95,Vehicle Loan,Other,142300.0,10698.0,7.6,55.2,1,0,0
CUST102404,1635500.0,136292.0,Professional,1.2,1533000.0,84.0,10.0,Vehicle Loan,Owned,254100.0,56365.0,5.5,11.4,4,0,0
CUST102405,143300.0,11942.0,Salaried,0.1,57000.0,48.0,9.15,Vehicle Loan,Owned,110300.0,4706.0,11.0,40.2,1,0,0
CUST102406,363100.0,30258.0,Self-Employed,2.6,262000.0,60.0,7.0,Business Loan,Owned,103400.0,9786.0,0.1,63.0,3,1,0
CUST102407,623300.0,51942.0,Salaried,3.3,481000.0,60.0,11.35,Business Loan,Living with Family,305000.0,15693.0,20.6,53.4,4,0,0
CUST102408,575000.0,47917.0,Salaried,0.6,1556000.0,240.0,16.45,Home Loan,Living with Family,80600.0,7546.0,2.0,45.2,6,1,1
CUST102409,641900.0,53492.0,Government Employee,7.3,2177000.0,240.0,7.0,Home Loan,Living with Family,310600.0,12379.0,12.3,40.1,4,0,1
CUST102410,2352100.0,196008.0,Business Owner,1.7,527000.0,24.0,14.74,Personal Loan,Living with Family,545600.0,98204.0,0.9,30.1,6,0,0
CUST102411,392100.0,32675.0,Retired,21.2,151000.0,60.0,10.92,Personal Loan,Rented,160100.0,7736.0,1.0,30.2,5,1,0
CUST102412,744000.0,62000.0,Salaried,8.1,15000.0,48.0,9.6,Personal Loan,Rented,30100.0,16542.0,0.8,3.8,6,0,0
CUST102413,377200.0,31433.0,Self-Employed,2.8,107000.0,12.0,14.1,Medical Expenses,Rented,71800.0,3859.0,2.0,49.1,4,1,0
CUST102414,102800.0,8567.0,Self-Employed,5.7,15000.0,48.0,17.19,Medical Expenses,Rented,26000.0,1025.0,4.7,68.0,3,0,0
CUST102415,368300.0,30692.0,Salaried,7.8,92000.0,24.0,17.79,Personal Loan,Rented,56700.0,5080.0,4.3,44.5,0,1,0
CUST102416,635100.0,52925.0,Salaried,3.4,215000.0,60.0,13.91,Debt Consolidation,Owned,237500.0,13725.0,4.2,38.4,3,0,0
CUST102417,662700.0,55225.0,Self-Employed,1.3,3069000.0,180.0,12.78,Home Loan,Rented,542700.0,19913.0,1.5,51.2,2,2,1
CUST102418,554800.0,46233.0,Salaried,0.1,181000.0,12.0,14.25,Medical Expenses,Rented,167100.0,14670.0,6.1,0.0,3,1,0
CUST102419,507100.0,42258.0,Government Employee,3.6,283000.0,84.0,20.93,Vehicle Loan,Owned,489000.0,7329.0,2.6,26.8,4,1,0
CUST102420,352800.0,29400.0,Salaried,6.4,267000.0,36.0,12.06,Business Loan,Other,162500.0,9503.0,1.9,36.4,1,0,0
CUST102421,403200.0,33600.0,Salaried,6.1,1790000.0,360.0,16.63,Home Loan,Owned,118000.0,2195.0,2.3,0.5,3,0,0
CUST102422,1298500.0,108208.0,Professional,15.4,804000.0,60.0,11.1,Personal Loan,Company Provided,543800.0,43647.0,0.2,41.5,4,0,0
CUST102423,668600.0,55717.0,Salaried,5.5,231000.0,36.0,10.34,Personal Loan,Owned,214800.0,9830.0,6.5,0.0,3,0,0
CUST102424,348800.0,29067.0,Government Employee,3.7,15000.0,24.0,18.66,Business Loan,Living with Family,73100.0,4617.0,8.7,53.2,2,0,0
CUST102425,1319300.0,109942.0,Professional,0.3,428000.0,60.0,13.01,Debt Consolidation,Rented,816500.0,6189.0,4.7,43.0,0,0,0
CUST102426,280800.0,23400.0,Salaried,6.1,316000.0,60.0,13.72,Education Loan,Owned,124300.0,9093.0,0.9,33.8,3,0,0
CUST102427,981400.0,81783.0,Business Owner,6.9,180000.0,24.0,14.75,Medical Expenses,Owned,423100.0,13709.0,0.5,54.8,4,0,0
CUST102428,584800.0,48733.0,Business Owner,2.6,129000.0,36.0,10.14,Personal Loan,Rented,186900.0,1913.0,6.4,41.2,3,0,0
CUST102429,1761200.0,146767.0,Professional,0.7,202000.0,36.0,11.6,Medical Expenses,Living with Family,475700.0,3559.0,0.0,48.5,3,0,0
CUST102430,670100.0,55842.0,Professional,5.1,177000.0,60.0,10.95,Medical Expenses,Owned,245300.0,17743.0,2.7,44.2,1,0,0
CUST102431,807200.0,67267.0,Business Owner,5.2,1339000.0,120.0,14.06,Home Loan,Owned,192100.0,25054.0,11.5,19.1,3,0,0
CUST102432,742600.0,61883.0,Self-Employed,3.1,439000.0,48.0,14.17,Vehicle Loan,Living with Family,228500.0,6509.0,7.8,72.5,3,0,0
CUST102433,222800.0,18567.0,Salaried,2.1,81000.0,36.0,11.08,Personal Loan,Rented,100100.0,1232.0,1.0,65.4,3,1,0
CUST102434,656300.0,54692.0,Business Owner,1.7,185000.0,60.0,19.49,Personal Loan,Rented,253900.0,11766.0,0.9,47.4,3,1,0
CUST102435,260000.0,21667.0,Retired,22.0,50000.0,24.0,12.91,Personal Loan,Owned,103000.0,5930.0,3.2,41.3,3,1,0
CUST102436,294500.0,24542.0,Self-Employed,3.6,682000.0,36.0,13.33,Business Loan,Rented,85800.0,13389.0,1.1,54.5,1,1,0
CUST102437,436200.0,36350.0,Business Owner,0.2,22000.0,36.0,17.3,Medical Expenses,Owned,93700.0,4792.0,0.2,65.7,1,2,0
CUST102438,944800.0,78733.0,Self-Employed,1.0,355000.0,60.0,10.2,Personal Loan,Rented,669000.0,36558.0,1.2,79.9,3,0,0
CUST102439,570800.0,47567.0,Professional,0.5,82000.0,36.0,11.33,Consumer Durable,Owned,124100.0,21698.0,0.2,26.1,3,0,0
CUST102440,463300.0,38608.0,Other,1.9,127000.0,12.0,13.91,Medical Expenses,Other,317800.0,17580.0,1.4,61.0,7,1,1
CUST102441,531800.0,44317.0,Salaried,0.8,483000.0,48.0,8.28,Vehicle Loan,Rented,228100.0,15567.0,5.2,36.1,1,0,1
CUST102442,90000.0,7500.0,Salaried,1.3,15000.0,60.0,12.24,Consumer Durable,Rented,46600.0,2319.0,1.5,2.6,5,0,0
CUST102443,707700.0,58975.0,Self-Employed,7.6,214000.0,12.0,19.56,Debt Consolidation,Living with Family,95900.0,9854.0,7.8,56.4,4,0,0
CUST102444,90000.0,7500.0,Self-Employed,0.3,25000.0,48.0,18.85,Personal Loan,Other,42800.0,967.0,2.8,70.3,1,0,0
CUST102445,751200.0,62600.0,Self-Employed,3.1,223000.0,36.0,15.87,Consumer Durable,Living with Family,29000.0,20759.0,3.4,59.4,1,0,0
CUST102446,318100.0,26508.0,Salaried,1.3,1307000.0,300.0,16.78,Home Loan,Rented,87400.0,4103.0,0.1,34.3,3,1,1
CUST102447,452200.0,37683.0,Salaried,7.8,205000.0,24.0,14.58,Personal Loan,Living with Family,283200.0,6570.0,0.0,46.5,2,0,0
CUST102448,90000.0,7500.0,Self-Employed,0.4,40000.0,60.0,11.62,Personal Loan,Owned,20600.0,973.0,0.2,53.4,0,1,0
CUST102449,549000.0,45750.0,Self-Employed,5.9,808000.0,12.0,18.26,Business Loan,Living with Family,166000.0,6114.0,7.9,50.6,5,0,1
CUST102450,1256200.0,104683.0,Business Owner,4.4,641000.0,36.0,9.96,Other,Rented,379500.0,52929.0,8.7,65.1,4,2,0
CUST102451,456200.0,38017.0,Professional,1.9,573000.0,240.0,16.1,Home Loan,Rented,307600.0,5206.0,13.4,58.7,6,0,0
CUST102452,335700.0,27975.0,Business Owner,11.7,225000.0,36.0,11.37,Vehicle Loan,Living with Family,80300.0,9324.0,20.8,25.3,1,0,0
CUST102453,1150000.0,95833.0,Professional,6.5,4616000.0,120.0,11.56,Home Loan,Living with Family,608500.0,28941.0,3.1,38.6,8,0,1
CUST102454,987800.0,82317.0,Business Owner,9.2,745000.0,60.0,14.72,Debt Consolidation,Living with Family,468300.0,57159.0,1.2,26.9,0,0,0
CUST102455,90000.0,7500.0,Self-Employed,5.4,16000.0,36.0,19.51,Personal Loan,Company Provided,18200.0,3447.0,6.3,41.5,2,1,1
CUST102456,1306200.0,108850.0,Self-Employed,9.1,430000.0,84.0,17.57,Vehicle Loan,Living with Family,105400.0,46266.0,2.0,0.0,6,0,0
CUST102457,587400.0,48950.0,Salaried,6.4,203000.0,36.0,14.08,Vehicle Loan,Owned,51400.0,12166.0,1.1,80.4,5,0,0
CUST102458,631200.0,52600.0,Salaried,13.0,270000.0,48.0,13.2,Personal Loan,Owned,304800.0,8039.0,0.1,20.8,3,2,0
CUST102459,442600.0,36883.0,Self-Employed,2.7,59000.0,36.0,15.5,Consumer Durable,Rented,271400.0,7259.0,0.8,26.7,1,0,0
CUST102460,178900.0,14908.0,Government Employee,5.8,15000.0,36.0,17.37,Consumer Durable,Owned,59500.0,9376.0,2.6,39.8,4,1,0
CUST102461,1104800.0,92067.0,Business Owner,11.8,1192000.0,48.0,7.37,Vehicle Loan,Living with Family,686600.0,22151.0,1.6,7.7,2,0,0
CUST102462,303100.0,25258.0,Salaried,7.0,502000.0,24.0,12.59,Business Loan,Living with Family,50500.0,5110.0,7.1,30.6,6,1,0
CUST102463,717600.0,59800.0,Self-Employed,6.9,381000.0,12.0,9.63,Debt Consolidation,Owned,283200.0,8402.0,4.9,41.7,1,0,0
CUST102464,393100.0,32758.0,Salaried,0.2,125000.0,48.0,12.3,Personal Loan,Company Provided,89700.0,15333.0,1.1,74.3,12,0,0
CUST102465,1030900.0,85908.0,Professional,9.3,505000.0,24.0,8.97,Personal Loan,Living with Family,532700.0,6303.0,3.7,41.1,3,0,0
CUST102466,473800.0,39483.0,Professional,2.0,829000.0,36.0,7.22,Business Loan,Other,492600.0,4367.0,2.9,29.1,1,0,1
CUST102467,845800.0,70483.0,Self-Employed,7.5,907000.0,48.0,8.78,Vehicle Loan,Owned,371300.0,6370.0,3.9,13.2,2,0,1
CUST102468,90000.0,7500.0,Self-Employed,8.6,28000.0,60.0,11.23,Business Loan,Rented,65000.0,2516.0,1.1,85.0,7,0,1
CUST102469,1033800.0,86150.0,Salaried,0.5,221000.0,84.0,14.88,Vehicle Loan,Rented,184200.0,12914.0,0.7,39.7,3,0,0
CUST102470,1395200.0,116267.0,Self-Employed,12.8,1024000.0,12.0,10.4,Business Loan,Living with Family,59500.0,34587.0,4.6,39.8,1,0,0
CUST102471,876500.0,73042.0,Government Employee,1.6,380000.0,12.0,10.23,Personal Loan,Company Provided,274300.0,8743.0,2.5,7.8,5,1,0
CUST102472,1601500.0,133458.0,Professional,4.2,458000.0,60.0,14.27,Personal Loan,Living with Family,822100.0,4732.0,1.2,49.5,1,0,0
CUST102473,466200.0,38850.0,Self-Employed,1.7,252000.0,12.0,13.92,Personal Loan,Owned,231500.0,13795.0,4.5,25.1,9,0,0
CUST102474,753300.0,62775.0,Salaried,0.0,2281000.0,300.0,18.45,Home Loan,Rented,186700.0,9377.0,5.8,70.4,4,0,0
CUST102475,425000.0,35417.0,Salaried,2.7,1009000.0,60.0,15.99,Business Loan,Living with Family,310400.0,5731.0,5.9,48.2,4,0,1
CUST102476,90000.0,7500.0,Salaried,0.2,15000.0,60.0,9.72,Medical Expenses,Owned,24900.0,1874.0,4.8,40.8,3,0,0
CUST102477,840800.0,70067.0,Salaried,2.2,4136000.0,180.0,10.85,Home Loan,Company Provided,236300.0,18122.0,1.2,8.9,6,0,1
CUST102478,743500.0,61958.0,Salaried,1.7,1076000.0,60.0,15.39,Education Loan,Living with Family,334700.0,7306.0,0.8,35.8,3,0,0
CUST102479,295300.0,24608.0,Retired,23.2,833000.0,180.0,10.16,Home Loan,Living with Family,131900.0,4979.0,10.9,33.3,2,0,1
CUST102480,90000.0,7500.0,Self-Employed,3.7,65000.0,24.0,11.96,Vehicle Loan,Company Provided,31600.0,2167.0,0.8,40.7,2,1,0
CUST102481,297600.0,24800.0,Salaried,0.9,35000.0,24.0,7.53,Consumer Durable,Owned,64000.0,3317.0,3.2,0.0,6,1,0
CUST102482,90000.0,7500.0,Salaried,1.5,38000.0,24.0,8.82,Personal Loan,Rented,18700.0,2760.0,0.7,18.0,4,0,0
CUST102483,695700.0,57975.0,Salaried,5.3,308000.0,60.0,17.03,Medical Expenses,Rented,452600.0,43910.0,5.0,27.1,2,2,0
CUST102484,90000.0,7500.0,Professional,0.6,45000.0,36.0,13.54,Personal Loan,Living with Family,6400.0,1701.0,15.1,49.0,3,0,0
CUST102485,524600.0,43717.0,Salaried,1.3,2160000.0,240.0,10.99,Home Loan,Living with Family,117700.0,15745.0,1.9,0.0,3,2,1
CUST102486,436000.0,36333.0,Professional,0.2,508000.0,84.0,11.44,Education Loan,Owned,388200.0,11892.0,0.3,68.4,9,0,0
CUST102487,115300.0,9608.0,Professional,3.7,15000.0,12.0,18.49,Medical Expenses,Rented,21200.0,774.0,7.3,65.3,4,1,0
